Texts,Text_Level,MLS,MLT,MLC,C.S,VP.T,C.T,DC.C,DC.T,T.S,CT.T,CP.T,CP.C,CN.T,CN.C
SS1950_12.txt,12,25.1224,22.7963,12.0686,2.0816,2.7407,1.8889,0.4216,0.7963,1.102,0.6296,0.6667,0.3529,2.8519,1.5098
SS1951_3.txt,3,9.0408,8.86,7.5085,1.2041,1.54,1.18,0.1525,0.18,1.0204,0.1,0.14,0.1186,0.98,0.8305
SS1952_5.txt,5,12.1897,11.7833,8.2209,1.4828,1.8,1.4333,0.2558,0.3667,1.0345,0.2667,0.2333,0.1628,1.4833,1.0349
SS1953_7.txt,7,15.3617,15.3617,8.8049,1.7447,2.2553,1.7447,0.3171,0.5532,1,0.3404,0.4468,0.2561,2.0426,1.1707
SS1954_9.txt,9,17.8293,17.4048,9.2532,1.9268,2.4048,1.881,0.3418,0.6429,1.0244,0.4048,0.5238,0.2785,2.381,1.2658
SS1955_12.txt,12,21.8125,19.9429,9.4324,2.3125,2.7714,2.1143,0.3784,0.8,1.0938,0.4571,0.5429,0.2568,2.7714,1.3108
SS1956_3.txt,3,8.5263,9,6.6122,1.2895,1.9444,1.3611,0.2449,0.3333,0.9474,0.3056,0.0833,0.0612,0.8056,0.5918
SS1957_5.txt,5,12.0357,12.4815,8.5316,1.4107,2.1852,1.463,0.2785,0.4074,0.9643,0.2778,0.2407,0.1646,1.1296,0.7722
SS1958_7.txt,7,15.0984,14.619,8.2973,1.8197,2.5079,1.7619,0.3514,0.619,1.0328,0.4603,0.3651,0.2072,1.4127,0.8018
SS1959_9.txt,9,17.5085,17.5085,9.0614,1.9322,2.7288,1.9322,0.386,0.7458,1,0.5254,0.5085,0.2632,1.9153,0.9912
SS1960_12.txt,12,24.3,21.9098,9.6848,2.5091,3.1393,2.2623,0.4275,0.9672,1.1091,0.5984,0.6311,0.279,2.7295,1.2065
SS1961_3.txt,3,8.963,8.8,7.2239,1.2407,1.4909,1.2182,0.1493,0.1818,1.0185,0.1455,0.0909,0.0746,0.7818,0.6418
SS1962_5.txt,5,11.9492,11.5574,8.2941,1.4407,1.6721,1.3934,0.2706,0.377,1.0339,0.3607,0.1803,0.1294,1.1967,0.8588
SS1963_7.txt,7,14.2833,13.1846,9.2151,1.55,1.7692,1.4308,0.2903,0.4154,1.0833,0.3385,0.2615,0.1828,1.3846,0.9677
SS1964_9.txt,9,19.2326,17.9783,10.6026,1.814,2.2826,1.6957,0.4359,0.7391,1.0698,0.5,0.4348,0.2564,2.1304,1.2564
SS1965_12.txt,12,26.48,22.0667,12.0364,2.2,2.2667,1.8333,0.4182,0.7667,1.2,0.5667,0.6667,0.3636,2.8333,1.5455
SS1966_3.txt,3,8.8923,8.8923,6.5682,1.3538,1.5385,1.3538,0.2159,0.2923,1,0.2615,0.1846,0.1364,0.7077,0.5227
SS1967_5.txt,5,11.4143,11.0972,7.1982,1.5857,1.8472,1.5417,0.2703,0.4167,1.0286,0.375,0.2778,0.1802,1.0139,0.6577
SS1968_7.txt,7,15.0312,14.8,9.3398,1.6094,2.0615,1.5846,0.3107,0.4923,1.0156,0.3692,0.3846,0.2427,1.4308,0.9029
SS1969_9.txt,9,18.2679,17.339,8.9737,2.0357,2.5254,1.9322,0.4211,0.8136,1.0536,0.5254,0.4068,0.2105,1.8475,0.9561
SS1970_12.txt,12,24.9524,22.2979,9.8868,2.5238,2.9787,2.2553,0.4811,1.0851,1.119,0.7234,0.5957,0.2642,2.617,1.1604
SS1971_3.txt,3,9.2051,9.2051,6.5273,1.4103,1.5385,1.4103,0.2545,0.359,1,0.3077,0.0256,0.0182,0.9744,0.6909
SS1972_5.txt,5,11.5,11.5,7.8608,1.463,1.7778,1.463,0.3038,0.4444,1,0.3148,0.0741,0.0506,1.3889,0.9494
SS1973_7.txt,7,14.3509,13.8644,8.3469,1.7193,1.9661,1.661,0.3163,0.5254,1.0351,0.3898,0.1695,0.102,1.8475,1.1122
SS1974_9.txt,9,18.0189,16.4655,9.6465,1.8679,2.069,1.7069,0.3333,0.569,1.0943,0.4483,0.2931,0.1717,2.3103,1.3535
SS1975_12.txt,12,23.4,19.5,10.1339,2.3091,2.3939,1.9242,0.378,0.7273,1.2,0.5606,0.3788,0.1969,2.6364,1.3701
SS1976_3.txt,3,9.1489,9.1489,7.5439,1.2128,1.4255,1.2128,0.1404,0.1702,1,0.1489,0.0851,0.0702,0.8723,0.7193
SS1977_5.txt,5,12.0702,12.0702,7.908,1.5263,1.8772,1.5263,0.2759,0.4211,1,0.3509,0.1228,0.0805,1.2632,0.8276
SS1978_7.txt,7,15.8163,14.9038,8.8068,1.7959,2.0769,1.6923,0.3295,0.5577,1.0612,0.4231,0.3077,0.1818,1.5385,0.9091
SS1979_9.txt,9,18,17.2174,9.3176,1.9318,2.3043,1.8478,0.3647,0.6739,1.0455,0.5217,0.3478,0.1882,1.9348,1.0471
SS1980_12.txt,12,21.25,19.125,9.4444,2.25,2.6,2.025,0.3827,0.775,1.1111,0.575,0.425,0.2099,2.2,1.0864
SS1981_3.txt,3,8.9333,9.2414,6.5366,1.3667,1.6379,1.4138,0.2805,0.3966,0.9667,0.3793,0.069,0.0488,0.9483,0.6707
SS1982_5.txt,5,13.1311,13.35,7.9307,1.6557,2.0667,1.6833,0.3564,0.6,0.9836,0.4167,0.2333,0.1386,1.3167,0.7822
SS1983_7.txt,7,15.5536,15.8364,8.5392,1.8214,2.3091,1.8545,0.3529,0.6545,0.9821,0.4182,0.4,0.2157,1.6182,0.8725
SS1984_9.txt,9,18.0909,17.6889,9.3647,1.9318,2.4889,1.8889,0.3882,0.7333,1.0227,0.4444,0.4444,0.2353,1.8444,0.9765
SS1985_12.txt,12,27.6538,23.9667,10.1268,2.7308,3.1667,2.3667,0.4648,1.1,1.1538,0.7,0.6,0.2535,2.7333,1.1549
SS1986_3.txt,3,8.9254,9.2,7.6667,1.1642,1.7385,1.2,0.1282,0.1538,0.9701,0.1385,0.0462,0.0385,0.9077,0.7564
SS1987_5.txt,5,11.7879,11.4412,8.4565,1.3939,1.8235,1.3529,0.2065,0.2794,1.0303,0.2206,0.1029,0.0761,1.3676,1.0109
SS1988_7.txt,7,15.2812,14.597,9.78,1.5625,2.0746,1.4925,0.26,0.3881,1.0469,0.2985,0.1642,0.11,1.6567,1.11
SS1989_9.txt,9,18.6897,17.7705,11.0612,1.6897,2.3115,1.6066,0.3061,0.4918,1.0517,0.377,0.2951,0.1837,2.1148,1.3163
SS1990_12.txt,12,23.0755,20.3833,11.3241,2.0377,2.5667,1.8,0.3519,0.6333,1.1321,0.5,0.35,0.1944,2.5167,1.3981
SS1991_3.txt,3,9.4889,9.9302,6.4697,1.4667,1.7674,1.5349,0.3333,0.5116,0.9556,0.3953,0.186,0.1212,1.4186,0.9242
SS1992_5.txt,5,12.375,12.1846,7.6893,1.6094,1.9538,1.5846,0.3495,0.5538,1.0156,0.3846,0.2769,0.1748,1.6769,1.0583
SS1993_7.txt,7,15.7966,16.069,8.6296,1.8305,2.2586,1.8621,0.4167,0.7759,0.9831,0.4483,0.5172,0.2778,2.2414,1.2037
SS1994_9.txt,9,20.3,21.3684,9.9024,2.05,2.7895,2.1579,0.5,1.0789,0.95,0.5526,0.7368,0.3415,3.0263,1.4024
SS1995_12.txt,12,NA,27.9286,10.4267,2.8846,3.4643,2.6786,0.5467,1.4643,1.0769,0.75,0.8929,0.3333,3.8929,1.4533
SS1996_3.txt,3,8.7708,8.9574,5.9296,1.4792,1.617,1.5106,0.338,0.5106,0.9792,0.4043,0.383,0.2535,1.0426,0.6901
SS1997_5.txt,5,12.1429,12.3636,8,1.5179,1.7091,1.5455,0.3765,0.5818,0.9821,0.4364,0.6364,0.4118,1.5455,1
SS1998_7.txt,7,15.3333,14.7857,9.6279,1.5926,1.7857,1.5357,0.3256,0.5,1.037,0.4107,0.625,0.407,1.7857,1.1628
SS1999_9.txt,9,18.4792,18.4792,10.8171,1.7083,2.0625,1.7083,0.3659,0.625,1,0.5208,0.8542,0.5,2.4167,1.4146
SS2000_12.txt,12,26.3793,24.6774,12.541,2.1034,2.4194,1.9677,0.4098,0.8065,1.069,0.5161,0.9032,0.459,3.4839,1.7705
SS2001_3.txt,3,8.6471,8.82,6.125,1.4118,1.66,1.44,0.2083,0.3,0.9804,0.3,0.1,0.0694,0.78,0.5417
SS2002_5.txt,5,11.8846,12.36,7.725,1.5385,1.94,1.6,0.2125,0.34,0.9615,0.3,0.2,0.125,1.44,0.9
SS2003_7.txt,7,15.1429,14.7907,9.0857,1.6667,1.9767,1.6279,0.2,0.3256,1.0238,0.2326,0.2326,0.1429,1.5814,0.9714
SS2004_9.txt,9,17.5882,16.6111,9.3438,1.8824,2.1944,1.7778,0.2969,0.5278,1.0588,0.3611,0.3056,0.1719,1.75,0.9844
SS2005_12.txt,12,25.0455,19.6786,10.3962,2.4091,2.4286,1.8929,0.3208,0.6071,1.2727,0.3214,0.3571,0.1887,2.2143,1.1698
SS2006_3.txt,3,8.463,8.463,7.0308,1.2037,1.4444,1.2037,0.1769,0.213,1,0.1944,0.0741,0.0615,1.0093,0.8385
SS2007_5.txt,5,11.3443,11.1613,8.7595,1.2951,1.6613,1.2742,0.2152,0.2742,1.0164,0.2419,0.2258,0.1772,1.3548,1.0633
SS2008_7.txt,7,13.9688,12.9565,9.2165,1.5156,1.8986,1.4058,0.299,0.4203,1.0781,0.3768,0.2464,0.1753,1.6087,1.1443
SS2009_9.txt,9,17.5345,15.8906,9.6857,1.8103,2.1406,1.6406,0.3905,0.6406,1.1034,0.4844,0.2656,0.1619,2.0625,1.2571
SS2010_12.txt,12,18.6301,16.3855,10.303,1.8082,2.0964,1.5904,0.3409,0.5422,1.137,0.4096,0.2771,0.1742,2.0723,1.303
SS2011_3.txt,3,9.3421,9.3421,7.5532,1.2368,1.4474,1.2368,0.2128,0.2632,1,0.2632,0.1579,0.1277,0.9474,0.766
SS2012_5.txt,5,12.6327,12.38,8.7183,1.449,1.64,1.42,0.3099,0.44,1.0204,0.4,0.32,0.2254,1.92,1.3521
SS2013_7.txt,7,15.3036,14.5254,10.3253,1.4821,1.6271,1.4068,0.3133,0.4407,1.0536,0.3729,0.2034,0.1446,2.3898,1.6988
SS2014_9.txt,9,17.4643,15.7742,11.3721,1.5357,1.6613,1.3871,0.3023,0.4194,1.1071,0.4194,0.3065,0.2209,2.4839,1.7907
SS2015_12.txt,12,18.4286,16.918,11.7273,1.5714,1.6885,1.4426,0.3182,0.459,1.0893,0.377,0.3279,0.2273,2.7377,1.8977
SS2016_3.txt,3,8.907,8.907,6.2787,1.4186,1.6047,1.4186,0.2787,0.3953,1,0.3488,0.0465,0.0328,1,0.7049
SS2017_5.txt,5,12.6,12.6,8.1,1.5556,1.7778,1.5556,0.3,0.4667,1,0.3556,0.1333,0.0857,1.7556,1.1286
SS2018_7.txt,7,14.8333,14.8333,8.7541,1.6944,2.0278,1.6944,0.377,0.6389,1,0.4444,0.2222,0.1311,2.0278,1.1967
SS2019_9.txt,9,18.9615,19.72,9.86,1.9231,2.4,2,0.42,0.84,0.9615,0.64,0.4,0.2,2.84,1.42
SS2020_12.txt,12,23,23,10.925,2.1053,2.5789,2.1053,0.475,1,1,0.8421,0.5263,0.25,3.4737,1.65
SS2021_3.txt,3,8.6724,9.1455,7.3971,1.1724,1.4,1.2364,0.1912,0.2364,0.9483,0.2182,0.1636,0.1324,1.0182,0.8235
SS2022_5.txt,5,11.4426,11.4426,8.9487,1.2787,1.5574,1.2787,0.2051,0.2623,1,0.2131,0.3115,0.2436,1.377,1.0769
SS2023_7.txt,7,14.5,14.7736,11.6866,1.2407,1.5472,1.2642,0.1791,0.2264,0.9815,0.1887,0.566,0.4478,1.8868,1.4925
SS2024_9.txt,9,18.1628,17.75,12.8033,1.4186,1.8182,1.3864,0.2295,0.3182,1.0233,0.2727,0.7045,0.5082,2.4091,1.7377
SS2025_12.txt,12,27.2308,25.2857,15.7333,1.7308,2.3571,1.6071,0.3333,0.5357,1.0769,0.4286,1.1071,0.6889,3.5357,2.2
SS2026_3.txt,3,9.6842,9.6842,6.4561,1.5,1.8421,1.5,0.3509,0.5263,1,0.3947,0.0526,0.0351,1.0263,0.6842
SS2027_5.txt,5,13.1304,13.4222,7.1905,1.8261,2.3556,1.8667,0.4881,0.9111,0.9783,0.6444,0.1556,0.0833,1.4889,0.7976
SS2028_7.txt,7,16.4167,16.4167,8.8539,1.8542,2.3542,1.8542,0.4831,0.8958,1,0.6458,0.3333,0.1798,2.2708,1.2247
SS2029_9.txt,9,17.4074,17.4074,10.9302,1.5926,2.0926,1.5926,0.3837,0.6111,1,0.537,0.4074,0.2558,2.537,1.593
SS2030_12.txt,12,24.3721,21.3878,11.7753,2.0698,2.3673,1.8163,0.4382,0.7959,1.1395,0.551,0.5714,0.3146,3.2245,1.7753
SS2031_3.txt,3,8.7833,8.9322,6.5875,1.3333,1.6441,1.3559,0.275,0.3729,0.9833,0.322,0.0508,0.0375,0.9661,0.7125
SS2032_5.txt,5,11.5667,11.377,8.2619,1.4,1.6393,1.377,0.2619,0.3607,1.0167,0.2787,0.1967,0.1429,1.4098,1.0238
SS2033_7.txt,7,14.5,14.5,9.6667,1.5,1.8519,1.5,0.2963,0.4444,1,0.3148,0.3519,0.2346,1.7593,1.1728
SS2034_9.txt,9,18.1622,17.6842,10.5,1.7297,2.1842,1.6842,0.3125,0.5263,1.027,0.3158,0.5,0.2969,2.1316,1.2656
SS2035_12.txt,12,26.6296,23.9667,11.0615,2.4074,2.8333,2.1667,0.4462,0.9667,1.1111,0.6667,0.6333,0.2923,3.2333,1.4923
SS2036_3.txt,3,9.1429,8.9302,7.68,1.1905,1.4186,1.1628,0.16,0.186,1.0238,0.1628,0.1163,0.1,1.1395,0.98
SS2037_5.txt,5,12.566,12.8077,9.1233,1.3774,1.6731,1.4038,0.2877,0.4038,0.9811,0.2885,0.3269,0.2329,1.7692,1.2603
SS2038_7.txt,7,15.0185,15.3019,9.3218,1.6111,2,1.6415,0.3793,0.6226,0.9815,0.434,0.3774,0.2299,2.2453,1.3678
SS2039_9.txt,9,17.7143,16.9091,10.4789,1.6905,1.9773,1.6136,0.3521,0.5682,1.0476,0.4091,0.5227,0.3239,2.25,1.3944
SS2040_12.txt,12,28.0455,26.8261,12.098,2.3182,2.8696,2.2174,0.4902,1.087,1.0455,0.7826,1.0435,0.4706,3.7391,1.6863
SS2041_3.txt,3,9.48,9.6735,5.7805,1.64,1.9796,1.6735,0.378,0.6327,0.98,0.3673,0.0612,0.0366,1.1633,0.6951
SS2042_5.txt,5,12.3667,11.5938,6.8704,1.8,2.1094,1.6875,0.3519,0.5938,1.0667,0.3906,0.1406,0.0833,1.4219,0.8426
SS2043_7.txt,7,14.6087,13.44,8,1.8261,2.1733,1.68,0.3571,0.6,1.087,0.5067,0.28,0.1667,1.48,0.881
SS2044_9.txt,9,18.5231,17.2,9.0526,2.0462,2.5286,1.9,0.4135,0.7857,1.0769,0.5714,0.3857,0.203,1.9571,1.0301
SS2045_12.txt,12,26.1458,24.1346,9.8819,2.6458,3.3462,2.4423,0.5039,1.2308,1.0833,0.7115,0.6346,0.2598,3.0577,1.252
SS2046_3.txt,3,9.2083,9.2083,7.129,1.2917,1.6458,1.2917,0.2419,0.3125,1,0.2708,0.0833,0.0645,1.3333,1.0323
SS2047_5.txt,5,12.0385,12.0385,8.0256,1.5,1.9615,1.5,0.3333,0.5,1,0.4038,0.1538,0.1026,1.8077,1.2051
SS2048_7.txt,7,15.4468,15.7826,9.4286,1.6383,1.9783,1.6739,0.3636,0.6087,0.9787,0.4348,0.2826,0.1688,2.587,1.5455
SS2049_9.txt,9,18.4222,17.2708,9.7529,1.8889,2.25,1.7708,0.4,0.7083,1.0667,0.5,0.3333,0.1882,2.9167,1.6471
SS2050_12.txt,12,26.4583,20.4839,10.7627,2.4583,2.3871,1.9032,0.4237,0.8065,1.2917,0.5806,0.5161,0.2712,3.1935,1.678
SS2051_3.txt,3,9.2182,9.3889,6.4177,1.4364,1.6852,1.463,0.3038,0.4444,0.9818,0.4074,0.0741,0.0506,1.1852,0.8101
SS2052_5.txt,5,12.1053,11.8966,7.3404,1.6491,1.9828,1.6207,0.3404,0.5517,1.0175,0.4138,0.1207,0.0745,1.3276,0.8191
SS2053_7.txt,7,15.4754,14.5231,9.732,1.5902,1.9692,1.4923,0.2784,0.4154,1.0656,0.3231,0.3231,0.2165,1.7538,1.1753
SS2054_9.txt,9,17.8333,16.7188,10.4902,1.7,2.1406,1.5938,0.2843,0.4531,1.0667,0.3281,0.2656,0.1667,2.0469,1.2843
SS2055_12.txt,12,21.5439,20.4667,11.0631,1.9474,2.5667,1.85,0.3423,0.6333,1.0526,0.3667,0.4667,0.2523,2.6833,1.4505
SS2056_3.txt,3,8.6667,8.5,5.8158,1.4902,1.75,1.4615,0.3026,0.4423,1.0196,0.4038,0.1154,0.0789,0.9038,0.6184
SS2057_5.txt,5,12.2456,12.2456,7.3474,1.6667,2.0877,1.6667,0.3684,0.614,1,0.4211,0.2807,0.1684,1.4386,0.8632
SS2058_7.txt,7,16.1509,16.1509,8.6465,1.8679,2.3774,1.8679,0.4242,0.7925,1,0.5283,0.4717,0.2525,2.0755,1.1111
SS2059_9.txt,9,18.0784,18.44,10.0217,1.8039,2.48,1.84,0.4674,0.86,0.9804,0.52,0.6,0.3261,2.42,1.3152
SS2060_12.txt,12,26.4194,25.5938,10.5,2.5161,3.2188,2.4375,0.5513,1.3438,1.0323,0.7188,0.7812,0.3205,3.5938,1.4744
SS2061_3.txt,3,9.6522,10.0909,7.1613,1.3478,1.7045,1.4091,0.2742,0.3864,0.9565,0.3182,0.0909,0.0645,1.0455,0.7419
SS2062_5.txt,5,12.5179,12.0862,7.8764,1.5893,1.8966,1.5345,0.3146,0.4828,1.0357,0.3793,0.2069,0.1348,1.3793,0.8989
SS2063_7.txt,7,15.125,14.6034,9.3077,1.625,1.9483,1.569,0.2967,0.4655,1.0357,0.3621,0.2931,0.1868,1.7241,1.0989
SS2064_9.txt,9,18.8222,17.6458,10.0833,1.8667,2.1667,1.75,0.3214,0.5625,1.0667,0.4375,0.375,0.2143,2.2292,1.2738
SS2065_12.txt,12,22.5714,20.2564,10.3947,2.1714,2.4872,1.9487,0.3421,0.6667,1.1143,0.4359,0.4615,0.2368,2.6923,1.3816
SS2066_3.txt,3,9.1875,9.1875,6.8906,1.3333,1.625,1.3333,0.1719,0.2292,1,0.2292,0.1458,0.1094,0.8542,0.6406
SS2067_5.txt,5,12.9107,11.8525,7.6105,1.6964,1.8689,1.5574,0.2632,0.4098,1.0893,0.3607,0.1803,0.1158,1.2295,0.7895
SS2068_7.txt,7,14.9841,14.75,8.9905,1.6667,2.0312,1.6406,0.3238,0.5312,1.0159,0.4062,0.2656,0.1619,1.875,1.1429
SS2069_9.txt,9,18.6545,17.1,9.8654,1.8909,2.2,1.7333,0.3269,0.5667,1.0909,0.45,0.3667,0.2115,2.25,1.2981
SS2070_12.txt,12,22.3902,19.5319,10.8,2.0732,2.2766,1.8085,0.3059,0.5532,1.1463,0.4255,0.383,0.2118,2.6809,1.4824
SS2071_3.txt,3,9.0625,9.2553,7.7679,1.1667,1.4894,1.1915,0.1429,0.1702,0.9792,0.1702,0.1489,0.125,0.6596,0.5536
SS2072_5.txt,5,11.807,12.2364,8.3086,1.4211,1.8545,1.4727,0.2593,0.3818,0.9649,0.3273,0.1818,0.1235,1.2182,0.8272
SS2073_7.txt,7,16.413,16.0638,9.8052,1.6739,1.9362,1.6383,0.3247,0.5319,1.0217,0.4043,0.2128,0.1299,1.9149,1.1688
SS2074_9.txt,9,19.6389,19.1081,10.2464,1.9167,2.1622,1.8649,0.3768,0.7027,1.0278,0.4865,0.4054,0.2174,2.2432,1.2029
SS2075_12.txt,12,24.8077,22.2414,10.5738,2.3462,2.5172,2.1034,0.3934,0.8276,1.1154,0.5172,0.4138,0.1967,2.5172,1.1967
SS2076_3.txt,3,8.9298,9.0893,6.6974,1.3333,1.6786,1.3571,0.2368,0.3214,0.9825,0.2857,0.2143,0.1579,0.9107,0.6711
SS2077_5.txt,5,11.2941,11.6364,8.2581,1.3676,1.8182,1.4091,0.2688,0.3788,0.9706,0.3333,0.2727,0.1935,1.4697,1.043
SS2078_7.txt,7,14.2121,14.8889,9.6701,1.4697,2.1587,1.5397,0.3093,0.4762,0.9545,0.3651,0.3016,0.1959,1.873,1.2165
SS2079_9.txt,9,17.6379,17.339,10.23,1.7241,2.4237,1.6949,0.35,0.5932,1.0172,0.4576,0.3559,0.21,2.1695,1.28
SS2080_12.txt,12,23.8163,22.0189,11.3301,2.102,3,1.9434,0.4369,0.8491,1.0816,0.6226,0.4151,0.2136,2.8679,1.4757
SS2081_3.txt,3,8.36,8.5306,7.3333,1.14,1.3265,1.1633,0.1053,0.1224,0.98,0.1224,0.102,0.0877,0.6122,0.5263
SS2082_5.txt,5,12.1754,12.8519,9.2533,1.3158,1.7222,1.3889,0.24,0.3333,0.9474,0.3333,0.2593,0.1867,1.2593,0.9067
SS2083_7.txt,7,14.6909,14.963,10.2278,1.4364,1.7963,1.463,0.3038,0.4444,0.9818,0.3519,0.3519,0.2405,1.6852,1.1519
SS2084_9.txt,9,19.1463,17.4444,11.0563,1.7317,2.0444,1.5778,0.3099,0.4889,1.0976,0.4222,0.4444,0.2817,1.9333,1.2254
SS2085_12.txt,12,25.0357,20.0286,11.8814,2.1071,2.2286,1.6857,0.339,0.5714,1.25,0.4857,0.4857,0.2881,2.3429,1.3898
SS2086_3.txt,3,8.2545,8.566,6.7761,1.2182,1.6981,1.2642,0.1791,0.2264,0.9636,0.1698,0.0943,0.0746,0.717,0.5672
SS2087_5.txt,5,11.5246,11.5246,7.8989,1.459,1.918,1.459,0.2584,0.377,1,0.3115,0.1311,0.0899,1.0984,0.7528
SS2088_7.txt,7,14.38,14.6735,9.1013,1.58,2.0612,1.6122,0.3165,0.5102,0.98,0.4082,0.1633,0.1013,1.4898,0.9241
SS2089_9.txt,9,17.8684,17.4103,9.8406,1.8158,2.359,1.7692,0.3913,0.6923,1.0263,0.5128,0.2051,0.1159,1.8205,1.029
SS2090_12.txt,12,20.25,19.6364,9.9692,2.0312,2.5758,1.9697,0.4308,0.8485,1.0312,0.5455,0.2121,0.1077,2.2121,1.1231
SS2091_3.txt,3,8.9615,8.9615,6.9552,1.2885,1.7115,1.2885,0.2537,0.3269,1,0.2692,0.0769,0.0597,0.8654,0.6716
SS2092_5.txt,5,12.2241,11.8167,8.1494,1.5,2.0833,1.45,0.3448,0.5,1.0345,0.3833,0.1167,0.0805,1.4667,1.0115
SS2093_7.txt,7,15.25,14.9825,8.6263,1.7679,2.386,1.7368,0.3737,0.6491,1.0179,0.4561,0.2982,0.1717,1.9298,1.1111
SS2094_9.txt,9,17.8511,17.4792,9.3222,1.9149,2.625,1.875,0.3444,0.6458,1.0213,0.4375,0.4167,0.2222,2.1458,1.1444
SS2095_12.txt,12,21.6216,20,9.0909,2.3784,3.025,2.2,0.375,0.825,1.0811,0.5,0.45,0.2045,2.425,1.1023
SS2096_3.txt,3,9.1061,9.1061,6.3263,1.4394,1.6212,1.4394,0.2947,0.4242,1,0.3485,0.1061,0.0737,0.8485,0.5895
SS2097_5.txt,5,12.2571,12.0845,7.8716,1.5571,1.9577,1.5352,0.3394,0.5211,1.0143,0.3662,0.2254,0.1468,1.2817,0.8349
SS2098_7.txt,7,15.8,15.541,8.6182,1.8333,2.2295,1.8033,0.3909,0.7049,1.0167,0.5082,0.2623,0.1455,1.9836,1.1
SS2099_9.txt,9,19.0426,17.9,9.4211,2.0213,2.4,1.9,0.4526,0.86,1.0638,0.56,0.38,0.2,2.34,1.2316
SS2100_12.txt,12,24.9091,21.6316,9.4483,2.6364,2.7632,2.2895,0.4713,1.0789,1.1515,0.6316,0.4211,0.1839,2.7895,1.2184
SS2101_3.txt,3,8.9362,8.9362,5.9155,1.5106,1.9574,1.5106,0.3521,0.5319,1,0.4255,0.0426,0.0282,0.8723,0.5775
SS2102_5.txt,5,11.7966,11.7966,7.5652,1.5593,2.0508,1.5593,0.3261,0.5085,1,0.3729,0.1864,0.1196,1.1695,0.75
SS2103_7.txt,7,15.5263,15,8.1193,1.9123,2.4915,1.8475,0.4128,0.7627,1.0351,0.5254,0.2712,0.1468,1.5424,0.8349
SS2104_9.txt,9,19.4762,18.1778,8.7957,2.2143,2.9778,2.0667,0.4301,0.8889,1.0714,0.5333,0.3556,0.172,1.9333,0.9355
SS2105_12.txt,12,22.5135,19.8333,9.0543,2.4865,3.0952,2.1905,0.4565,1,1.1351,0.619,0.3571,0.163,2.2619,1.0326
SS2106_3.txt,3,9.3556,9.3556,7.7963,1.2,1.5778,1.2,0.1852,0.2222,1,0.1778,0.1556,0.1296,0.7778,0.6481
SS2107_5.txt,5,12.1228,12.1228,8.3253,1.4561,1.9298,1.4561,0.2771,0.4035,1,0.3684,0.2105,0.1446,1.2105,0.8313
SS2108_7.txt,7,15.3448,15.0847,9.7802,1.569,2.1525,1.5424,0.3407,0.5254,1.0172,0.4915,0.4068,0.2637,1.5085,0.978
SS2109_9.txt,9,18.8491,17.5263,9.99,1.8868,2.4211,1.7544,0.37,0.6491,1.0755,0.5614,0.4561,0.26,1.807,1.03
SS2110_12.txt,12,22.5455,19.451,10.1224,2.2273,2.7451,1.9216,0.3878,0.7451,1.1591,0.6471,0.549,0.2857,1.9804,1.0306
SS2111_3.txt,3,7.8113,7.9615,7.2632,1.0755,1.2692,1.0962,0.1053,0.1154,0.9811,0.1154,0.1538,0.1404,0.7308,0.6667
SS2112_5.txt,5,11.5397,11.5397,8.2614,1.3968,1.5556,1.3968,0.2273,0.3175,1,0.2698,0.2698,0.1932,1.3651,0.9773
SS2113_7.txt,7,14.6774,13.7879,9.1,1.6129,1.8333,1.5152,0.3,0.4545,1.0645,0.3939,0.3636,0.24,1.7121,1.13
SS2114_9.txt,9,18.5185,16.6667,10,1.8519,2.05,1.6667,0.34,0.5667,1.1111,0.4167,0.4833,0.29,2.05,1.23
SS2115_12.txt,12,20.0926,17.5,10.1402,1.9815,2.1774,1.7258,0.3645,0.629,1.1481,0.4355,0.5806,0.3364,2.1935,1.271
SS2116_3.txt,3,9.0794,9.2258,7.5263,1.2063,1.5484,1.2258,0.1842,0.2258,0.9841,0.2097,0.1935,0.1579,0.9032,0.7368
SS2117_5.txt,5,11.4286,11.2676,8.2474,1.3857,1.7465,1.3662,0.268,0.3662,1.0143,0.338,0.2535,0.1856,1.1127,0.8144
SS2118_7.txt,7,14.697,14.4776,9.5098,1.5455,2.0896,1.5224,0.3235,0.4925,1.0152,0.3881,0.4179,0.2745,1.4478,0.951
SS2119_9.txt,9,17.6491,17.0508,9.6731,1.8246,2.4237,1.7627,0.4231,0.7458,1.0351,0.5254,0.5932,0.3365,1.8136,1.0288
SS2120_12.txt,12,20.981,19.4956,11.1263,1.8857,2.3097,1.7522,0.3485,0.6106,1.0762,0.4867,0.708,0.404,2.2566,1.2879
SS2121_3.txt,3,9.1321,9.3077,6.6301,1.3774,1.6538,1.4038,0.2192,0.3077,0.9811,0.2692,0.0769,0.0548,0.6923,0.4932
SS2122_5.txt,5,11.6613,11.6613,7.7742,1.5,2,1.5,0.2903,0.4355,1,0.3548,0.1935,0.129,1.0161,0.6774
SS2123_7.txt,7,14.9538,14.2941,8.4522,1.7692,2.3824,1.6912,0.3304,0.5588,1.0462,0.4265,0.3235,0.1913,1.4265,0.8435
SS2124_9.txt,9,18.6071,17.3667,9.4727,1.9643,2.6,1.8333,0.3545,0.65,1.0714,0.55,0.35,0.1909,1.85,1.0091
